,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI,structure_cas.type,structure_cas
981,uri,http://www.wikidata.org/entity/Q6345713,uri,http://www.wikidata.org/entity/Q105117031,literal,Kadsura longepedunculata,literal,IPBBTFKVCWRSIK-RVFQGNMQSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(O)=C(OC)C(OC)=CC4CC(C)C1C)C=5C=CC=CC5,literal,554584-1,en,literal,"[(9S,10R,11S)-3-hydroxy-4,5,19-trimethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] benzoate",,,literal,10.1248/CPB.54.129,,
982,uri,http://www.wikidata.org/entity/Q6345713,uri,http://www.wikidata.org/entity/Q105117031,literal,Kadsura longipedunculata,literal,IPBBTFKVCWRSIK-RVFQGNMQSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(O)=C(OC)C(OC)=CC4CC(C)C1C)C=5C=CC=CC5,literal,554584-1,en,literal,"[(9S,10R,11S)-3-hydroxy-4,5,19-trimethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] benzoate",,,literal,10.1248/CPB.54.129,,
983,uri,http://www.wikidata.org/entity/Q11174711,uri,http://www.wikidata.org/entity/Q105028417,literal,Schisandra wilsoniana,literal,HHOFOJYPJFTSKC-VHSXEESVSA-N,literal,OCC(C)C(C)CC1=CC(OC)=C2OCOC2=C1,literal,555083-1,en,literal,"(2S,3S)-4-(7-methoxy-1,3-benzodioxol-5-yl)-2,3-dimethylbutan-1-ol",,,literal,10.1248/CPB.59.1344,,
984,uri,http://www.wikidata.org/entity/Q10880344,uri,http://www.wikidata.org/entity/Q105119615,literal,Schisandra bicolor,literal,ISLQVAYBODUVGJ-FBJOKTGGSA-N,literal,O=C(OC1C2=CC(OC)=C(OC)C(OC)=C2C=3C(OC)=C(OC)C(OC)=CC3CC(C)C1C)C,literal,555067-1,en,literal,Marlignan I,,,literal,10.1021/NP100067W,,
985,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105112436,literal,Kadsura heteroclita,literal,IFWUZPCVJHANEI-BRTULJEKSA-N,literal,O=C(O)C(=CCCC(C)C1CCC2(C)C3C=CC(C(=C)C)C4(CCC(=O)O)CC34CCC12C)C,literal,554576-1,en,literal,"(Z,6R)-6-[(1S,4R,5R,8S,9S,12S,13R)-13-(2-carboxyethyl)-4,8-dimethyl-12-prop-1-en-2-yl-5-tetracyclo[7.5.0.01,13.04,8]tetradec-10-enyl]-2-methylhept-2-enoic acid",,,literal,10.1055/S-2005-916263,,
986,uri,http://www.wikidata.org/entity/Q2878644,uri,http://www.wikidata.org/entity/Q105127840,literal,Illicium verum,literal,JHAZVELQNMEUTR-UHFFFAOYSA-N,literal,OC1=CC(OC)=CC=C1CC(O)C,literal,554553-1,en,literal,2-(2-hydroxypropyl)-5-methoxyphenol,,,literal,10.1016/S0031-9422(98)00150-2,literal,212516-43-3
987,uri,http://www.wikidata.org/entity/Q2878644,uri,http://www.wikidata.org/entity/Q105035642,literal,Illicium verum,literal,HZFBZEOPUXCNHK-UHFFFAOYSA-N,literal,OC(C1=CC=C(C=C1)CC)C,literal,554553-1,en,literal,1-(4-ethylphenyl)ethanol,,,literal,10.1093/JIS/14.1.80,,
988,uri,http://www.wikidata.org/entity/Q12234612,uri,http://www.wikidata.org/entity/Q105112029,literal,Kadsura philippinensis,literal,IEYGQBBBTJYWPM-PDQHUKPWSA-N,literal,O=C1OC(CC=C1C)C(C)C2CCC3(C)CCCC4C(OC5CC(=O)OC54CC(=O)C(OC(=O)C)CC23C)(C)C,literal,554591-1,en,literal,"[(1R,4S,6R,7R,10R,14S,17S)-6,10,15,15-tetramethyl-7-[(1S)-1-[(2R)-5-methyl-6-oxo-2,3-dihydropyran-2-yl]ethyl]-3,19-dioxo-16,20-dioxatetracyclo[12.6.0.01,17.06,10]icosan-4-yl] acetate",,,literal,10.1021/OL051155K,,
989,uri,http://www.wikidata.org/entity/Q2878644,uri,http://www.wikidata.org/entity/Q105127842,literal,Illicium verum,literal,JHAZVELQNMEUTR-ZETCQYMHSA-N,literal,OC1=CC(OC)=CC=C1CC(O)C,literal,554553-1,en,literal,2-[(2S)-2-hydroxypropyl]-5-methoxyphenol,,,literal,10.1021/NP9800553,,
990,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105033360,literal,Schisandra chinensis,literal,HTBWBWWADZJXID-RYUDHWBXSA-N,literal,O(C1=C2OCOC2=CC3=C1C4=C(OC)C=5OCOC5C=C4CC(C)C(C)C3)C,literal,60456331-2,en,literal,Wuweizisu C,,,literal,10.1248/CPB.40.1191,,
991,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105120643,literal,Kadsura heteroclita,literal,IUKCHGGUYYPBRQ-IWDOIMSMSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C(OC)C(OC)=CC4C(C(=O)C(=CC)C)C(C)C1C)CC,literal,554576-1,en,literal,"[(8R,9R,10R,11R)-3,4,5,19-tetramethoxy-9,10-dimethyl-8-[(E)-2-methylbut-2-enoyl]-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] propanoate",,,literal,10.1021/NP200937H,,
992,uri,http://www.wikidata.org/entity/Q12234612,uri,http://www.wikidata.org/entity/Q105120291,literal,Kadsura philippinensis,literal,ITTHSLJCJOEKHL-MJPPSPGSSA-N,literal,O=C(OC1C=2C=C(OC)C(OC)=C(O)C2C3=C(OC)C=4OCOC4C=C3C(OC(=O)C(=CC)C)C(C)C1(O)C)C=5C=CC=CC5,literal,554591-1,en,literal,KadsuphilolT,,,literal,10.1002/HLCA.201000156,,
993,uri,http://www.wikidata.org/entity/Q2878644,uri,http://www.wikidata.org/entity/Q105124617,literal,Illicium verum,literal,JBWRHBJFAVSAMJ-UHFFFAOYSA-N,literal,O=CC=1C=C(C(O)=C2OC(=O)C3(C12)CCCC(C)(C)C3C=O)C(C)C,literal,554553-1,en,literal,(-)-Rosmadial,,,literal,10.1021/JF051513Y,,
994,uri,http://www.wikidata.org/entity/Q6345713,uri,http://www.wikidata.org/entity/Q105027877,literal,Kadsura longepedunculata,literal,HGNZMFBTCJXSJN-ZJETXPCCSA-N,literal,OC1(C)C(C)C(OC1(OC)C2=CC=C(OC)C(OC)=C2)C3=CC(OC)=C(OC)C(OC)=C3,literal,554584-1,en,literal,Kadlongirin A,,,literal,10.1248/CPB.56.1143,,
995,uri,http://www.wikidata.org/entity/Q6345713,uri,http://www.wikidata.org/entity/Q105027877,literal,Kadsura longipedunculata,literal,HGNZMFBTCJXSJN-ZJETXPCCSA-N,literal,OC1(C)C(C)C(OC1(OC)C2=CC=C(OC)C(OC)=C2)C3=CC(OC)=C(OC)C(OC)=C3,literal,554584-1,en,literal,Kadlongirin A,,,literal,10.1248/CPB.56.1143,,
996,uri,http://www.wikidata.org/entity/Q10888521,uri,http://www.wikidata.org/entity/Q105035154,literal,Illicium jiadifengpi,literal,HXUUMNXQBBQBOJ-RGUYXYRNSA-N,literal,O=C1OC2CC3(C(=CC(O)C3C)C4(C)COC(=O)C24O)C1O,literal,900105-1,en,literal,"(2S)-hydroxy-3,4-dehydroneomajucin",,,literal,10.1021/NP010571K,,
997,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105109914,literal,Schisandra chinensis,literal,HOPDFAWBFXSPSA-QMZNTLOPSA-N,literal,OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C5OCOC5=CC4CC(C)C1C,literal,60456331-2,en,literal,"(12S,13S)-3,22-dimethoxy-12,13-dimethyl-5,7,18,20-tetraoxapentacyclo[13.7.0.02,10.04,8.017,21]docosa-1(22),2,4(8),9,15,17(21)-hexaen-11-ol",,,literal,10.1002/JMS.1246,,
998,uri,http://www.wikidata.org/entity/Q12234612,uri,http://www.wikidata.org/entity/Q105121303,literal,Kadsura philippinensis,literal,IVULARSTEOYXEB-HHPPLWDISA-N,literal,O=C(OC1C2=CC(OC)=C(OC)C(OC)=C2C=3C(O)=C(OC)C(OC)=CC3C(O)C(C)C1C)C,literal,554591-1,en,literal,Kadsuphilin K,,,literal,10.1002/HLCA.200890052,,
999,uri,http://www.wikidata.org/entity/Q12234612,uri,http://www.wikidata.org/entity/Q105121303,literal,Kadsura philippinensis,literal,IVULARSTEOYXEB-HHPPLWDISA-N,literal,O=C(OC1C2=CC(OC)=C(OC)C(OC)=C2C=3C(O)=C(OC)C(OC)=CC3C(O)C(C)C1C)C,literal,554591-1,en,literal,Kadsuphilin K,,,literal,10.1016/J.PHYTOCHEM.2008.11.005,,
1000,uri,http://www.wikidata.org/entity/Q12218776,uri,http://www.wikidata.org/entity/Q105122810,literal,Schisandra lancifolia,literal,IYLSYCLQHKKCKA-CFALILMLSA-N,literal,O=C1OC23CC45OC(O)(C(=O)C4C(O)CC3C(OC2C1)(C)C)C6C7C8OC(=O)C(C)C8OC7(C(=O)C6(C)CC5)C,literal,555072-1,en,literal,Lancifodilactone R,,,literal,10.1002/HLCA.201000004,,
1001,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105033361,literal,Schisandra chinensis,literal,HTBWBWWADZJXID-UHFFFAOYSA-N,literal,O(C1=C2OCOC2=CC3=C1C4=C(OC)C=5OCOC5C=C4CC(C)C(C)C3)C,literal,60456331-2,en,literal,schisandrin C,,,literal,10.1055/S-0029-1185685,literal,61301-33-5
1002,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105033361,literal,Schisandra chinensis,literal,HTBWBWWADZJXID-UHFFFAOYSA-N,literal,O(C1=C2OCOC2=CC3=C1C4=C(OC)C=5OCOC5C=C4CC(C)C(C)C3)C,literal,60456331-2,en,literal,schisandrin C,,,literal,10.3892/IJMM_00000258,literal,61301-33-5
1003,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105027605,literal,Kadsura heteroclita,literal,HFXDDWNNHDACFM-VVICAIMCSA-N,literal,O=C(OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3C(OC(=O)C(=CC)C)C(C)C1C)C(=CC)C,literal,554576-1,en,literal,"[(8R,9S,10R,11R)-3,4,5,19-tetramethoxy-9,10-dimethyl-8-(2-methylbut-2-enoyloxy)-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] (Z)-2-methylbut-2-enoate",,,literal,10.1021/NP200937H,,
1004,uri,http://www.wikidata.org/entity/Q10880344,uri,http://www.wikidata.org/entity/Q105112161,literal,Schisandra bicolor,literal,IFHDZGDDZBOJCI-LJQANCHMSA-N,literal,O=C(O)C(C(C1=CC=C(OC)C(O)=C1)C2=CC=C(OC)C(O)=C2)C(CO)CO,literal,555067-1,en,literal,(2S)-2-[bis(3-hydroxy-4-methoxy-phenyl)methyl]-4-hydroxy-3-(hydroxymethyl)butanoic acid,,,literal,10.1021/NP300745Q,,
1005,uri,http://www.wikidata.org/entity/Q15248586,uri,http://www.wikidata.org/entity/Q105028846,literal,Schisandra neglecta,literal,HIGLJZHMTBHEQS-UHFFFAOYSA-N,literal,O=C(OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3C(OC(=O)C)C(C)C1C)C(=CC)C,literal,555074-1,en,literal,"(11-Acetyloxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-8-yl) 2-methylbut-2-enoate",,,literal,10.1021/NP0700927,literal,460090-65-7
1006,uri,http://www.wikidata.org/entity/Q2878644,uri,http://www.wikidata.org/entity/Q105122112,literal,Illicium verum,literal,IXEVGHXRXDBAOB-UHFFFAOYSA-N,literal,N#CSCC(=O)OC1CC2CCC1(C)C2(C)C,literal,554553-1,en,literal,thanite,,,literal,10.3390/MOLECULES15117558,,
1007,uri,http://www.wikidata.org/entity/Q12218776,uri,http://www.wikidata.org/entity/Q105120881,literal,Schisandra lancifolia,literal,IUWMJMIMXOEDKV-VNTMZGSJSA-N,literal,OC1=CC=C(C=C1OC)C2OCC3(O)C(OCC23O)C4=CC=C(O)C(OC)=C4,literal,555072-1,en,literal,"(3S,3aR,6S,6aR)-3,6-bis(4-hydroxy-3-methoxyphenyl)-1,3,4,6-tetrahydrofuro[3,4-c]furan-3a,6a-diol",,,literal,10.1248/CPB.58.852,,
1008,uri,http://www.wikidata.org/entity/Q12218776,uri,http://www.wikidata.org/entity/Q105111273,literal,Schisandra lancifolia,literal,IDCWSJWOCJZURF-CYBMUJFWSA-N,literal,O=C(C1=CC=C(O)C(OC)=C1)C(C2=CC=C(O)C(OC)=C2)CC,literal,555072-1,en,literal,"(2R)-1,2-bis(4-hydroxy-3-methoxyphenyl)butan-1-one",,,literal,10.1248/CPB.58.852,,
1009,uri,http://www.wikidata.org/entity/Q12218789,uri,http://www.wikidata.org/entity/Q105112436,literal,Schisandra henryi,literal,IFWUZPCVJHANEI-BRTULJEKSA-N,literal,O=C(O)C(=CCCC(C)C1CCC2(C)C3C=CC(C(=C)C)C4(CCC(=O)O)CC34CCC12C)C,literal,555094-1,en,literal,"(Z,6R)-6-[(1S,4R,5R,8S,9S,12S,13R)-13-(2-carboxyethyl)-4,8-dimethyl-12-prop-1-en-2-yl-5-tetracyclo[7.5.0.01,13.04,8]tetradec-10-enyl]-2-methylhept-2-enoic acid",,,literal,10.1002/EJOC.200300560,,
1010,uri,http://www.wikidata.org/entity/Q12218789,uri,http://www.wikidata.org/entity/Q105122692,literal,Schisandra henryi,literal,IYDZDFROMNTTBD-DXFCPFHCSA-N,literal,O=C1OC23CC45OC6(OC7C(OC(=O)C7C)C8(O)C6C(C(=O)C8(O)C)(C)CC4)C(=O)C5=CCC3C(OC2C1)(C)C,literal,555094-1,en,literal,Henridilactone B,,,literal,10.1002/EJOC.200300560,,
1011,uri,http://www.wikidata.org/entity/Q15247621,uri,http://www.wikidata.org/entity/Q105132676,literal,Schisandra glaucescens,literal,JPDORDSJPIKURD-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1OC)C2OC(C3=CC=C4OCOC4=C3)C(C)C2C,literal,555091-1,en,literal,Chicanin,,,literal,10.1021/NP900123Z,,
1012,uri,http://www.wikidata.org/entity/Q12218776,uri,http://www.wikidata.org/entity/Q105122691,literal,Schisandra lancifolia,literal,IYDZDFROMNTTBD-DEDSSRKUSA-N,literal,O=C1OC23CC45OC6(OC7C(OC(=O)C7C)C8(O)C6C(C(=O)C8(O)C)(C)CC4)C(=O)C5=CCC3C(OC2C1)(C)C,literal,555072-1,en,literal,HenridilactoneB,,,literal,10.1021/NP060047J,,
1013,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105031753,literal,Kadsura heteroclita,literal,HPMBMZUDXWXFOU-QSISBBOKSA-N,literal,O=C1OC(C)(C)C2C(C=C1)=CC3(O)CC4C(=C)C(=CCC4(C)C3CC2)C(C)C5OC(=O)C(=CC5)C,literal,554576-1,en,literal,Longipedlactone A,,,literal,10.1002/CBDV.200900173,,
1014,uri,http://www.wikidata.org/entity/Q10880344,uri,http://www.wikidata.org/entity/Q105026870,literal,Schisandra bicolor,literal,HEKJLNPRSYUANJ-LDLUMPKVSA-N,literal,OC=1C(OC)=C(OC)C=C2C1C=3C(O)=C(OC)C(OC)=CC3C(O)C(C)C(C)C2,literal,555067-1,en,literal,Marlignan N,,,literal,10.1021/NP300745Q,,
1015,uri,http://www.wikidata.org/entity/Q2878644,uri,http://www.wikidata.org/entity/Q105121375,literal,Illicium verum,literal,IVXMRCQSVUIHRC-YAPQMYKGSA-N,literal,O=C(OC)C(=CCCC(C)C1CCC2(C)C3CCC(C(=C)C)C4(CCC(=O)O)CC34CCC12C)C,literal,554553-1,en,literal,"(24Z)-3,4-Seco-5alpha-cycloarta-4(28),24-diene-3,26-dioic acid 26-methyl ester",,,literal,10.1055/S-2007-967162,literal,212830-20-1
1016,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105023349,literal,Schisandra chinensis,literal,GXSGZLLXMDVQAS-UHFFFAOYSA-N,literal,O=C(C)CCC1=CC=C(OC2OC(CO)C(O)C(O)C2O)C(OC)=C1,literal,60456331-2,en,literal,Zingerone glucoside,,,literal,10.3724/SP.J.1008.2010.01120,,
1017,uri,http://www.wikidata.org/entity/Q12218767,uri,http://www.wikidata.org/entity/Q105026376,literal,Schisandra arisanensis,literal,HDIWNHSQZDRDDE-DJJPIQIMSA-N,literal,O=C1OC(C=C1C)C(OC(=O)C)C(C)C2C3C4(O)OC5(CCC23C)C(O)C67OC(=O)CC7OC(C)(C)C6CCC5C4=O,literal,555084-1,en,literal,"(1S,2S)-2-[(1R,2S,3S,7R,10S,13R,15S,16S,17R,18R)-2,15-dihydroxy-9,9,18-trimethyl-5,14-dioxo-4,8,21-trioxahexacyclo[13.5.1.0¹,¹³.0³,⁷.0³,¹⁰.0¹⁶,¹⁸]henicosan-17-yl]-1-[(2S)-4-methyl-5-oxo-2H-furan-2-yl]propyl acetate",,,literal,10.1021/NP100048H,,
1018,uri,http://www.wikidata.org/entity/Q10880344,uri,http://www.wikidata.org/entity/Q105035786,literal,Schisandra bicolor,literal,HZQALWQXBWOKBO-JOOBJXAISA-N,literal,OC1=C(OC)C(OC)=CC2=C1C3=C(OC)C=4OCOC4C=C3C(OC)C(C)C(C)C2,literal,555067-1,en,literal,Marlignan R,,,literal,10.1021/NP300745Q,,
1019,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105028768,literal,Schisandra chinensis,literal,HICYDYJTCDBHMZ-JLNYLFASSA-N,literal,C1=C(C)C2C3C(C1)C2(C)CCCC3(C)C,literal,60456331-2,en,literal,"(1S,2S,7R,8S)-2,6,6,9-tetramethyltricyclo[5.4.0.02,8]undec-9-ene",,,literal,10.1055/S-2003-37024,,
1020,uri,http://www.wikidata.org/entity/Q11174711,uri,http://www.wikidata.org/entity/Q105119615,literal,Schisandra wilsoniana,literal,ISLQVAYBODUVGJ-FBJOKTGGSA-N,literal,O=C(OC1C2=CC(OC)=C(OC)C(OC)=C2C=3C(OC)=C(OC)C(OC)=CC3CC(C)C1C)C,literal,555083-1,en,literal,Marlignan I,,,literal,10.1021/NP100067W,,
1021,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105026377,literal,Schisandra chinensis,literal,HDIWNHSQZDRDDE-UHFFFAOYSA-N,literal,O=C1OC(C=C1C)C(OC(=O)C)C(C)C2C3C4(O)OC5(CCC23C)C(O)C67OC(=O)CC7OC(C)(C)C6CCC5C4=O,literal,60456331-2,en,literal,"[2-(2,15-dihydroxy-9,9,18-trimethyl-5,14-dioxo-4,8,21-trioxahexacyclo[13.5.1.01,13.03,7.03,10.016,18]henicosan-17-yl)-1-(4-methyl-5-oxo-2H-furan-2-yl)propyl] acetate",,,literal,10.1021/OL070510Z,,
1022,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105026377,literal,Schisandra chinensis,literal,HDIWNHSQZDRDDE-UHFFFAOYSA-N,literal,O=C1OC(C=C1C)C(OC(=O)C)C(C)C2C3C4(O)OC5(CCC23C)C(O)C67OC(=O)CC7OC(C)(C)C6CCC5C4=O,literal,60456331-2,en,literal,"[2-(2,15-dihydroxy-9,9,18-trimethyl-5,14-dioxo-4,8,21-trioxahexacyclo[13.5.1.01,13.03,7.03,10.016,18]henicosan-17-yl)-1-(4-methyl-5-oxo-2H-furan-2-yl)propyl] acetate",,,literal,10.1016/J.TET.2008.02.085,,
1023,uri,http://www.wikidata.org/entity/Q12218776,uri,http://www.wikidata.org/entity/Q105113259,literal,Schisandra lancifolia,literal,IHVGPKYZFAVXGZ-PJYBLOJUSA-N,literal,OC1=CC2=C(C(OC)=C1OC)C3=C(OC)C=4OCOC4C=C3C(O)C(C)C(C)C2,literal,555072-1,en,literal,KadsuralignanA,,,literal,10.1248/CPB.58.734,,
1024,uri,http://www.wikidata.org/entity/Q12234612,uri,http://www.wikidata.org/entity/Q105124739,literal,Kadsura philippinensis,literal,JCDVQBGWJDNTFK-QTCZOLMASA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(O)=C(OC)C(OC)=CC4C(OC(=O)C)C(O)(C)C1C)C=CC=5C=CC=CC5,literal,554591-1,en,literal,"[(8R,9S,10R,11S)-8-acetyloxy-3,9-dihydroxy-4,5,19-trimethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] (E)-3-phenylprop-2-enoate",,,literal,10.1016/J.PHYTOCHEM.2008.11.005,,
1025,uri,http://www.wikidata.org/entity/Q10888521,uri,http://www.wikidata.org/entity/Q105120595,literal,Illicium jiadifengpi,literal,IUISDLCKJRHPNM-AWJRVBTJSA-N,literal,O=C1OC2CC3(C(=CC(=O)C3C)C4(C)COC(=O)C24O)C1O,literal,900105-1,en,literal,"(1R)-2-Oxo-3,4-dehydroneomajucin",,,literal,10.1021/NP010571K,,
1026,uri,http://www.wikidata.org/entity/Q6345713,uri,http://www.wikidata.org/entity/Q105125633,literal,Kadsura longepedunculata,literal,JDOHERDAOGEJFF-GGNZSRQGSA-N,literal,O=C1OC(C)(C)C2C(C=C1)=CC3(O)CC4C5=C(C(O)CC4(C)C3CC2)C(C)C6OC(=O)C(=CC6C5)C,literal,554584-1,en,literal,"(1R,2S,5R,13S,15R,18S,23R,24S,26S)-13,26-dihydroxy-1,6,6,20,24-pentamethyl-7,22-dioxahexacyclo[13.12.0.02,13.05,11.016,25.018,23]heptacosa-9,11,16(25),19-tetraene-8,21-dione",,,literal,10.1021/NP070247A,,
1027,uri,http://www.wikidata.org/entity/Q6345713,uri,http://www.wikidata.org/entity/Q105125633,literal,Kadsura longipedunculata,literal,JDOHERDAOGEJFF-GGNZSRQGSA-N,literal,O=C1OC(C)(C)C2C(C=C1)=CC3(O)CC4C5=C(C(O)CC4(C)C3CC2)C(C)C6OC(=O)C(=CC6C5)C,literal,554584-1,en,literal,"(1R,2S,5R,13S,15R,18S,23R,24S,26S)-13,26-dihydroxy-1,6,6,20,24-pentamethyl-7,22-dioxahexacyclo[13.12.0.02,13.05,11.016,25.018,23]heptacosa-9,11,16(25),19-tetraene-8,21-dione",,,literal,10.1021/NP070247A,,
1028,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105022239,literal,Schisandra chinensis,literal,GWDFJIBHVSYXQL-UHFFFAOYSA-N,literal,OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3CC(C)C1C,literal,60456331-2,en,literal,"5,6,7,8-Tetrahydro-1,2,3,13-tetramethoxy-6,7-dimethylbenzo[3,4]cycloocta[1,2-f][1,3]benzodioxol-5-ol",,,literal,10.1021/NP9003678,,
1029,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105022239,literal,Schisandra chinensis,literal,GWDFJIBHVSYXQL-UHFFFAOYSA-N,literal,OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3CC(C)C1C,literal,60456331-2,en,literal,"5,6,7,8-Tetrahydro-1,2,3,13-tetramethoxy-6,7-dimethylbenzo[3,4]cycloocta[1,2-f][1,3]benzodioxol-5-ol",,,literal,10.1016/J.PHYMED.2013.05.001,,
1030,uri,http://www.wikidata.org/entity/Q900986,uri,http://www.wikidata.org/entity/Q105022239,literal,Schisandra chinensis,literal,GWDFJIBHVSYXQL-UHFFFAOYSA-N,literal,OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3CC(C)C1C,literal,60456331-2,en,literal,"5,6,7,8-Tetrahydro-1,2,3,13-tetramethoxy-6,7-dimethylbenzo[3,4]cycloocta[1,2-f][1,3]benzodioxol-5-ol",,,literal,10.1248/CPB.55.1281,,
1031,uri,http://www.wikidata.org/entity/Q12234612,uri,http://www.wikidata.org/entity/Q105113727,literal,Kadsura philippinensis,literal,IISFJEJUDYAYLO-IYZCGGAGSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(O)=C(OC)C(OC)=CC4C(OC(=O)C)C(C)C1C)C=5C=CC=CC5,literal,554591-1,en,literal,"[(8S,9S,10R,11S)-8-acetyloxy-3-hydroxy-4,5,19-trimethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] benzoate",,,literal,10.1021/NP078006Q,,
1032,uri,http://www.wikidata.org/entity/Q11066007,uri,http://www.wikidata.org/entity/Q105027601,literal,Kadsura heteroclita,literal,HFXDDWNNHDACFM-CHAFYSCPSA-N,literal,O=C(OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3C(OC(=O)C(=CC)C)C(C)C1C)C(=CC)C,literal,554576-1,en,literal,"[(8R,9S,10R,11R)-3,4,5,19-tetramethoxy-9,10-dimethyl-8-(2-methylbut-2-enoyloxy)-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] (E)-2-methylbut-2-enoate",,,literal,10.1021/NP200937H,,
1033,uri,http://www.wikidata.org/entity/Q12218776,uri,http://www.wikidata.org/entity/Q105122693,literal,Schisandra lancifolia,literal,IYDZDFROMNTTBD-UHFFFAOYSA-N,literal,O=C1OC23CC45OC6(OC7C(OC(=O)C7C)C8(O)C6C(C(=O)C8(O)C)(C)CC4)C(=O)C5=CCC3C(OC2C1)(C)C,literal,555072-1,en,literal,"22,23-Dihydroxy-9,9,18,23,25-pentamethyl-4,8,16,20,28-pentaoxaoctacyclo[13.12.1.115,22.01,13.03,7.03,10.017,21.025,29]nonacos-12-ene-5,14,19,24-tetrone",,,literal,10.1021/NP0503303,,
1034,uri,http://www.wikidata.org/entity/Q10888521,uri,http://www.wikidata.org/entity/Q105120596,literal,Illicium jiadifengpi,literal,IUISDLCKJRHPNM-KJTHAHTOSA-N,literal,O=C1OC2CC3(C(=CC(=O)C3C)C4(C)COC(=O)C24O)C1O,literal,900105-1,en,literal,"(1R,2S,6R,10R,11R,14R)-10,14-dihydroxy-2,6-dimethyl-8,12-dioxatetracyclo[9.3.1.01,5.06,10]pentadec-4-ene-3,9,13-trione",,,literal,10.1021/NP010571K,,
1035,uri,http://www.wikidata.org/entity/Q6345713,uri,http://www.wikidata.org/entity/Q105117032,literal,Kadsura longepedunculata,literal,IPBBTFKVCWRSIK-UHFFFAOYSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(O)=C(OC)C(OC)=CC4CC(C)C1C)C=5C=CC=CC5,literal,554584-1,en,literal,Benzoylbinankadsurin A,,,literal,10.1055/S-2006-960058,,
