,organism.type,organism,structure.type,structure,organism_name.type,organism_name,ipniID.type,ipniID,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
4088,uri,http://www.wikidata.org/entity/Q15551438,uri,http://www.wikidata.org/entity/Q27146707,literal,Panax notoginseng,literal,91521-1,literal,AGBCLJAHARWNLA-DQUQINEDSA-N,literal,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3CC4(C(CC(C5C4(CCC5C(C)(CCC=C(C)C)O)C)O)C6(C3C(C(CC6)O)(C)C)C)C)CO)O)O)O)O)O,en,literal,ginsenoside Rg2,literal,10.1016/J.PHYTOCHEM.2008.04.015,literal,52286-74-5,literal,CHEMBL505747
4089,uri,http://www.wikidata.org/entity/Q15551438,uri,http://www.wikidata.org/entity/Q27146707,literal,Panax notoginseng,literal,91521-1,literal,AGBCLJAHARWNLA-DQUQINEDSA-N,literal,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3CC4(C(CC(C5C4(CCC5C(C)(CCC=C(C)C)O)C)O)C6(C3C(C(CC6)O)(C)C)C)C)CO)O)O)O)O)O,en,literal,ginsenoside Rg2,literal,10.3390/MOLECULES15118169,literal,52286-74-5,literal,CHEMBL505747
4090,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27136466,literal,Panax ginseng,literal,77211872-1,literal,NFZYDZXHKFHPGA-QQHDHSITSA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C,en,literal,Chikusetsusaponin-V,literal,10.1016/B978-0-12-715005-5.50019-4,literal,34367-04-9,literal,CHEMBL488317
4091,uri,http://www.wikidata.org/entity/Q133016,uri,http://www.wikidata.org/entity/Q27273279,literal,Eleutherococcus,literal,3005-1,literal,PEYUIKBAABKQKQ-NSMLZSOPSA-N,literal,C1C2C(COC2C3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,en,literal,(-)-sesamin,literal,10.1016/S0006-2952(02)01348-5,literal,13079-95-3,literal,CHEMBL1968861
4092,uri,http://www.wikidata.org/entity/Q133016,uri,http://www.wikidata.org/entity/Q27273279,literal,Eleutherococcus,literal,3005-1,literal,PEYUIKBAABKQKQ-NSMLZSOPSA-N,literal,C1C2C(COC2C3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,en,literal,(-)-sesamin,literal,10.1007/BF02977713,literal,13079-95-3,literal,CHEMBL1968861
4093,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27891169,literal,Panax ginseng,literal,77211872-1,literal,NODILNFGTFIURN-GZPRDHCNSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)O)O)O)C,en,literal,ginsenoside C,literal,10.1080/10286020.2010.508035,literal,11021-13-9,literal,CHEMBL449303
4094,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27891169,literal,Panax ginseng,literal,77211872-1,literal,NODILNFGTFIURN-GZPRDHCNSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(CO8)O)O)O)O)O)O)C,en,literal,ginsenoside C,literal,10.5012/BKCS.2010.31.5.1381,literal,11021-13-9,literal,CHEMBL449303
4095,uri,http://www.wikidata.org/entity/Q712166,uri,http://www.wikidata.org/entity/Q27159216,literal,Tetrapanax papyrifer,literal,92571-1,literal,CRUILBNAQILVHZ-UHFFFAOYSA-N,literal,COC1=C(C(=CC=C1)OC)OC,en,literal,"1,2,3-trimethoxybenzene",literal,10.1021/NP050185T,literal,634-36-6,,
4096,uri,http://www.wikidata.org/entity/Q10871436,uri,http://www.wikidata.org/entity/Q27273279,literal,Eleutherococcus divaricatus,literal,90417-1,literal,PEYUIKBAABKQKQ-NSMLZSOPSA-N,literal,C1C2C(COC2C3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,en,literal,(-)-sesamin,literal,10.1248/CPB.48.879,literal,13079-95-3,literal,CHEMBL1968861
4097,uri,http://www.wikidata.org/entity/Q10866744,uri,http://www.wikidata.org/entity/Q27154914,literal,Dendropanax trifidus,literal,90313-1,literal,XCDQFROEGGNAER-PFOIMGGJSA-N,literal,CC1C(CCC2C1(CCC3C2(CCC4(C3(CCC5(C4CC(CC5)(C)C)C)C)C)C)C)O,en,literal,epi-Friedelanol,literal,10.1021/NP0500272,literal,16844-71-6,literal,CHEMBL464649
4098,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27285775,literal,Panax ginseng,literal,77211872-1,literal,QEBNYNLSCGVZOH-GZBFAFLISA-N,literal,CC1CCC=C2C1(CC(CC2)C(=C)C)C,en,literal,eremophilene,literal,10.1007/978-3-662-03331-9_2,literal,10219-75-7,,
4099,uri,http://www.wikidata.org/entity/Q894245,uri,http://www.wikidata.org/entity/Q27270642,literal,Eleutherococcus senticosus,literal,90431-1,literal,FFDULTAFAQRACT-JSGUJALWSA-N,literal,COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)OC)C3C4COC(C4CO3)C5=CC(=C(C(=C5)OC)OC6C(C(C(C(O6)CO)O)O)O)OC,en,literal,eleutheroside E,literal,10.1016/J.JEP.2010.09.032,literal,39432-56-9,literal,CHEMBL2442731
4100,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27459975,literal,Panax ginseng,literal,77211872-1,literal,FATBGEAMYMYZAF-UHFFFAOYSA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)N,en,literal,9-octadecenamide,literal,10.1007/S00299-017-2236-7,,,,
4101,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27155051,literal,Panax ginseng,literal,77211872-1,literal,UGJAEDFOKNAMQD-MQNTZWLQSA-N,literal,CCCCCCCC=CCC#CC#CC(C=C)O,en,literal,"(3S,9Z)-1,9-Heptadecadiene-4,6-diyn-3-ol",literal,10.1055/S-2006-957763,literal,81203-57-8,literal,CHEMBL368712
4102,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27155051,literal,Panax ginseng,literal,77211872-1,literal,UGJAEDFOKNAMQD-MQNTZWLQSA-N,literal,CCCCCCCC=CCC#CC#CC(C=C)O,en,literal,"(3S,9Z)-1,9-Heptadecadiene-4,6-diyn-3-ol",literal,10.1016/0031-9422(80)80214-7,literal,81203-57-8,literal,CHEMBL368712
4103,uri,http://www.wikidata.org/entity/Q15551438,uri,http://www.wikidata.org/entity/Q27146716,literal,Panax notoginseng,literal,91521-1,literal,ZRBFCAALKKNCJG-SJYBZOGZSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)OC6C(C(C(C(O6)COC7C(C(C(C(O7)CO)O)O)O)O)O)O)C,en,literal,gypenoside XVII,literal,10.1007/S11418-005-0027-X,literal,80321-69-3,literal,CHEMBL504441
4104,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27265440,literal,Panax ginseng,literal,77211872-1,literal,DICCPNLDOZNSML-XGKJEQFASA-N,literal,CC(CCC=C(C)C)C1CCC2(C1(CCC3C2=CCC4C3(CCC(C4(C)C)O)C)C)C,en,literal,butyrospermol,literal,10.1007/BF02645749,literal,472-28-6,,
4105,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1248/CPB.28.2059,literal,11021-14-0,literal,CHEMBL451702
4106,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1016/0021-9673(95)01323-7,literal,11021-14-0,literal,CHEMBL451702
4107,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1007/BF00630437,literal,11021-14-0,literal,CHEMBL451702
4108,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1248/CPB.43.137,literal,11021-14-0,literal,CHEMBL451702
4109,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1016/S0031-9422(00)97012-2,literal,11021-14-0,literal,CHEMBL451702
4110,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1248/YAKUSHI1947.108.9_872,literal,11021-14-0,literal,CHEMBL451702
4111,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1002/JPS.2600671050,literal,11021-14-0,literal,CHEMBL451702
4112,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1055/S-2006-957849,literal,11021-14-0,literal,CHEMBL451702
4113,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1016/0021-9673(93)80028-7,literal,11021-14-0,literal,CHEMBL451702
4114,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1142/S0192415X85000137,literal,11021-14-0,literal,CHEMBL451702
4115,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1002/JHRC.1240101106,literal,11021-14-0,literal,CHEMBL451702
4116,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1021/NP990152B,literal,11021-14-0,literal,CHEMBL451702
4117,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1081/JLC-120014269,literal,11021-14-0,literal,CHEMBL451702
4118,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1248/CPB.38.1630,literal,11021-14-0,literal,CHEMBL451702
4119,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1007/BF01952464,literal,11021-14-0,literal,CHEMBL451702
4120,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1248/YAKUSHI1947.113.6_460,literal,11021-14-0,literal,CHEMBL451702
4121,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1055/S-2006-958137,literal,11021-14-0,literal,CHEMBL451702
4122,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1248/CPB.36.4177,literal,11021-14-0,literal,CHEMBL451702
4123,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1142/S0192415X85000125,literal,11021-14-0,literal,CHEMBL451702
4124,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1248/YAKUSHI1947.105.4_323,literal,11021-14-0,literal,CHEMBL451702
4125,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1248/YAKUSHI1947.103.6_612,literal,11021-14-0,literal,CHEMBL451702
4126,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1007/S11627-000-0077-4,literal,11021-14-0,literal,CHEMBL451702
4127,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1080/10286020310001595980,literal,11021-14-0,literal,CHEMBL451702
4128,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1300/J044V03N04_06,literal,11021-14-0,literal,CHEMBL451702
4129,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1007/BF00597853,literal,11021-14-0,literal,CHEMBL451702
4130,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1021/NP50009A004,literal,11021-14-0,literal,CHEMBL451702
4131,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1007/BF02974107,literal,11021-14-0,literal,CHEMBL451702
4132,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1055/S-2006-960963,literal,11021-14-0,literal,CHEMBL451702
4133,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1081/JLC-100108537,literal,11021-14-0,literal,CHEMBL451702
4134,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1080/10826079508013962,literal,11021-14-0,literal,CHEMBL451702
4135,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1007/BF00233419,literal,11021-14-0,literal,CHEMBL451702
4136,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1016/S0021-9673(01)92618-4,literal,11021-14-0,literal,CHEMBL451702
4137,uri,http://www.wikidata.org/entity/Q182881,uri,http://www.wikidata.org/entity/Q27146714,literal,Panax ginseng,literal,77211872-1,literal,JDCPEKQWFDWQLI-LUQKBWBOSA-N,literal,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)OC7C(C(C(C(O7)COC8C(C(C(O8)CO)O)O)O)O)O)C,en,literal,ginsenoside Rc,literal,10.1055/S-2006-959438,literal,11021-14-0,literal,CHEMBL451702
