,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.type,structureLabel,refDOI.type,refDOI,ipniID.type,ipniID,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
618,uri,http://www.wikidata.org/entity/Q18082681,uri,http://www.wikidata.org/entity/Q27261375,literal,Tetraena dumosa,literal,PUOQHFWXBKTHST-DLCGLXBKSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C)O)O)O)C)C)C2C1C)C(=O)O)C(=O)O,literal,quinovin,literal,10.1016/0031-9422(95)00436-B,literal,50425634-2,en,literal,107870-05-3,,
619,uri,http://www.wikidata.org/entity/Q18077355,uri,http://www.wikidata.org/entity/Q393336,literal,Fagonia schweinfurthii,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,kaempferol,literal,10.1016/0305-1978(88)90012-9,literal,77112427-1,en,literal,520-18-3,literal,CHEMBL150
620,uri,http://www.wikidata.org/entity/Q5970129,uri,http://www.wikidata.org/entity/Q3050376,literal,Larrea divaricata,literal,JPMYFOBNRRGFNO-UHFFFAOYSA-N,literal,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O,literal,genkwanin,literal,10.1016/S0031-9422(00)94430-3,literal,873316-1,en,literal,437-64-9,literal,CHEMBL210635
621,uri,http://www.wikidata.org/entity/Q18077398,uri,http://www.wikidata.org/entity/Q3266683,literal,Tribulus pentandrus,literal,YPWHZCPMOQGCDQ-HMGRVEAOSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,kaempferol 7-O-glucoside,literal,10.1016/0031-9422(82)83030-6,literal,873467-1,en,literal,16290-07-6,literal,CHEMBL469441
622,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q3277926,literal,Larrea tridentata,literal,KPCRYSMUMBNTCK-UHFFFAOYSA-N,literal,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)OC)O,literal,ayanin,literal,10.1002/CHIN.199611314,literal,135649-2,en,literal,572-32-7,literal,CHEMBL74898
623,uri,http://www.wikidata.org/entity/Q7840464,uri,http://www.wikidata.org/entity/Q27149805,literal,Tribulus cistoides,literal,GMBQZIIUCVWOCD-PUHUBZITSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)OC1,literal,Neotigogenin,literal,10.1016/S0031-9422(00)86890-9,literal,873411-1,en,literal,470-01-9,,
624,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27264833,literal,Tribulus terrestris,literal,BMRSEYFENKXDIS-JMYXGHFSSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC=C(C=C2)O)O)O,literal,(Z)-5-p-coumaroylquinic acid,literal,10.1016/J.PHYTOCHEM.2013.04.005,literal,873489-1,en,literal,185502-68-5,,
625,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q23049780,literal,Tribulus terrestris,literal,CQLRUIIRRZYHHS-BYXQHVMRSA-N,literal,O=C1C(OC2OC(CO)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(OC)C4,literal,Isorhamnetin 3-glucoside,literal,10.1016/0031-9422(82)83030-6,literal,873489-1,en,,,,
626,uri,http://www.wikidata.org/entity/Q15539959,uri,http://www.wikidata.org/entity/Q23058965,literal,Fagonia indica,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,nictoflorin,literal,10.1016/0305-1978(88)90012-9,literal,873184-1,en,literal,17650-84-9,literal,CHEMBL498879
627,uri,http://www.wikidata.org/entity/Q12218998,uri,http://www.wikidata.org/entity/Q23058965,literal,Fagonia latifolia,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,nictoflorin,literal,10.1016/0305-1978(92)90060-Q,literal,873192-1,en,literal,17650-84-9,literal,CHEMBL498879
628,uri,http://www.wikidata.org/entity/Q310127,uri,http://www.wikidata.org/entity/Q27272637,literal,Fagonia cretica,literal,OJUYFGQEMPENCE-DPKHZRJYSA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C(=O)O)C(=O)O,literal,quinovic acid,literal,10.1007/SPRINGERREFERENCE_68551,literal,873163-1,en,literal,465-74-7,,
629,uri,http://www.wikidata.org/entity/Q12219000,uri,http://www.wikidata.org/entity/Q23058965,literal,Fagonia mollis,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,nictoflorin,literal,10.1016/0305-1978(87)90061-5,literal,873201-1,en,literal,17650-84-9,literal,CHEMBL498879
630,uri,http://www.wikidata.org/entity/Q12219000,uri,http://www.wikidata.org/entity/Q27104976,literal,Fagonia mollis,literal,ODSSDTBFHAYYMD-YOJQYFTNSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)C)C)C,literal,lupeol acetate,literal,10.21608/BFSA.1999.66080,literal,873201-1,en,literal,1617-68-1,literal,CHEMBL453802
631,uri,http://www.wikidata.org/entity/Q15541964,uri,http://www.wikidata.org/entity/Q393336,literal,Fagonia paulayana,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,kaempferol,literal,10.1016/0305-1978(88)90012-9,literal,873212-1,en,literal,520-18-3,literal,CHEMBL150
632,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q23058965,literal,Tribulus terrestris,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,nictoflorin,literal,10.1016/0031-9422(82)83030-6,literal,873489-1,en,literal,17650-84-9,literal,CHEMBL498879
633,uri,http://www.wikidata.org/entity/Q15542200,uri,http://www.wikidata.org/entity/Q3266683,literal,Fagonia scabra,literal,YPWHZCPMOQGCDQ-HMGRVEAOSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,kaempferol 7-O-glucoside,literal,10.1016/0305-1978(92)90060-Q,literal,873215-1,en,literal,16290-07-6,literal,CHEMBL469441
634,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q3459689,literal,Larrea tridentata,literal,DJOJDHGQRNZXQQ-AWEZNQCLSA-N,literal,COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)O)O,literal,sakuranetin,literal,10.1016/J.PHYTOCHEM.2005.02.007,literal,135649-2,en,literal,2957-21-3,literal,CHEMBL448297
635,uri,http://www.wikidata.org/entity/Q5970129,uri,http://www.wikidata.org/entity/Q393336,literal,Larrea divaricata,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,kaempferol,literal,10.1248/BPB.31.2321,literal,873316-1,en,literal,520-18-3,literal,CHEMBL150
636,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q27136560,literal,Guaiacum officinale,literal,GVLSMMAPMUCRRO-POAYWABDSA-N,literal,COC1=C(C=CC(=C1)C2C(=C)C3(CCC4=C(C3)C(OC4C5=CC(=C(C=C5)O)OC)C6=CC(=C(C=C6)O)OC)C(O2)C7=CC(=C(C=C7)O)OC)O,literal,"Ramonanin C, (rel)-",literal,10.1021/NP100891Y,literal,873252-1,en,,,literal,CHEMBL1782127
637,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27102643,literal,Tribulus terrestris,literal,NPNNKDMSXVRADT-WEVVVXLNSA-N,literal,COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)O,literal,(E)-N-feruloyltyramine,literal,10.1016/S0031-9422(00)88735-X,literal,873489-1,en,literal,65646-26-6,literal,CHEMBL206555
638,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27102643,literal,Tribulus terrestris,literal,NPNNKDMSXVRADT-WEVVVXLNSA-N,literal,COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)O,literal,(E)-N-feruloyltyramine,literal,10.1016/J.SCIENTA.2006.01.037,literal,873489-1,en,literal,65646-26-6,literal,CHEMBL206555
639,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27102643,literal,Tribulus terrestris,literal,NPNNKDMSXVRADT-WEVVVXLNSA-N,literal,COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)O,literal,(E)-N-feruloyltyramine,literal,10.1055/S-0036-1578747,literal,873489-1,en,literal,65646-26-6,literal,CHEMBL206555
640,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27102643,literal,Tribulus terrestris,literal,NPNNKDMSXVRADT-WEVVVXLNSA-N,literal,COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)O,literal,(E)-N-feruloyltyramine,literal,10.1055/S-2006-957535,literal,873489-1,en,literal,65646-26-6,literal,CHEMBL206555
641,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q27136558,literal,Guaiacum officinale,literal,GVLSMMAPMUCRRO-OQZGELFMSA-N,literal,COC1=C(C=CC(=C1)C2C(=C)C3(CCC4=C(C3)C(OC4C5=CC(=C(C=C5)O)OC)C6=CC(=C(C=C6)O)OC)C(O2)C7=CC(=C(C=C7)O)OC)O,literal,"Ramonanin A, (rel)-",literal,10.1021/NP100891Y,literal,873252-1,en,,,literal,CHEMBL1782125
642,uri,http://www.wikidata.org/entity/Q5970127,uri,http://www.wikidata.org/entity/Q3116746,literal,Larrea cuneifolia,literal,MYMGKIQXYXSRIJ-UHFFFAOYSA-N,literal,COC1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)OC)O,literal,rhamnacine,literal,10.1016/S0031-9422(00)86519-X,literal,873315-1,en,literal,552-54-5,literal,CHEMBL457148
643,uri,http://www.wikidata.org/entity/Q12219000,uri,http://www.wikidata.org/entity/Q27108284,literal,Fagonia mollis,literal,AZFYHRHUTXBGJS-UHFFFAOYSA-N,literal,COC1=C(C=C(C2=C1OC(=C(C2=O)O)C3=CC=C(C=C3)O)O)O,literal,sexangularetin,literal,10.21608/BFSA.1999.66080,literal,873201-1,en,literal,571-74-4,,
644,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27104974,literal,Tribulus terrestris,literal,KFUCYPGCMLPUMT-UHFFFAOYSA-N,literal,C1=CC=C2C(=C1)C3=C(N2)C(=NC=C3)C4=CC=C(O4)CO,literal,perlolyrine,literal,10.1016/S0031-9422(97)01086-8,literal,873489-1,en,literal,29700-20-7,literal,CHEMBL501991
645,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q229970,literal,Tribulus terrestris,literal,FJKROLUGYXJWQN-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C(=O)O)O,literal,4-hydroxybenzoic acid,literal,10.1016/S0031-9422(97)01086-8,literal,873489-1,en,literal,99-96-7,literal,CHEMBL441343
646,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q27136666,literal,Larrea tridentata,literal,TZAAYUCUPIYQBR-FKANQGBASA-N,literal,CC1CC2=CC(=C(C=C2C(C1C)C3=CC(=C(C=C3)O)OC)O)OC,literal,(-)-isoguaiacin,literal,10.1021/NP50068A019,literal,135649-2,en,,,literal,CHEMBL482239
647,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q27136561,literal,Guaiacum officinale,literal,GVLSMMAPMUCRRO-UHBFVKAMSA-N,literal,COC1=C(C=CC(=C1)C2C(=C)C3(CCC4=C(C3)C(OC4C5=CC(=C(C=C5)O)OC)C6=CC(=C(C=C6)O)OC)C(O2)C7=CC(=C(C=C7)O)OC)O,literal,"Ramonanin D, (rel)-",literal,10.1021/NP100891Y,literal,873252-1,en,,,literal,CHEMBL1782128
648,uri,http://www.wikidata.org/entity/Q5970127,uri,http://www.wikidata.org/entity/Q27102757,literal,Larrea cuneifolia,literal,LUJAXSNNYBCFEE-UHFFFAOYSA-N,literal,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)O)O,literal,"3,7-dimethylquercetin",literal,10.1016/S0031-9422(00)86519-X,literal,873315-1,en,literal,2068-02-2,literal,CHEMBL164861
649,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27108442,literal,Tribulus terrestris,literal,GMBQZIIUCVWOCD-MFRNJXNGSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)OC1,literal,tigogenin,literal,10.1016/S0031-9422(97)01059-5,literal,873489-1,en,literal,77-60-1,literal,CHEMBL43871
650,uri,http://www.wikidata.org/entity/Q15539959,uri,http://www.wikidata.org/entity/Q3915149,literal,Fagonia indica,literal,DSCFFEYYQKSRSV-FEPQRWDDSA-N,literal,COC1C(C(C(C(C1O)O)O)O)O,literal,"(3Ξ,6Ξ)-D-pinitol",literal,10.1021/NP50031A034,literal,873184-1,en,,,,
651,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27144338,literal,Tribulus terrestris,literal,WXMARHKAXWRNDM-GAMIEDRGSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)O)O)C)C)C)OC1,literal,disogluside,literal,10.1007/BF00601288,literal,873489-1,en,literal,14144-06-0,literal,CHEMBL395414
652,uri,http://www.wikidata.org/entity/Q5970127,uri,http://www.wikidata.org/entity/Q3036425,literal,Larrea cuneifolia,literal,KQFUXLQBMQGNRT-UHFFFAOYSA-N,literal,COC1=CC(=C2C(=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3)O)OC)O,literal,pachypodol,literal,10.1016/S0031-9422(00)86519-X,literal,873315-1,en,literal,33708-72-4,literal,CHEMBL165180
653,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q27136661,literal,Larrea tridentata,literal,ADFOLUXMYYCTRR-OKILXGFUSA-N,literal,CC(CC1=CC(=C(C=C1)O)OC)C(C)CC2=CC(=C(C=C2)O)OC,literal,meso-dihydroguaiaretic acid,literal,10.1016/J.PHYTOCHEM.2005.02.007,literal,135649-2,en,literal,66322-34-7,literal,CHEMBL430464
654,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q27136559,literal,Guaiacum officinale,literal,GVLSMMAPMUCRRO-RZTCZVRSSA-N,literal,COC1=C(C=CC(=C1)C2C(=C)C3(CCC4=C(C3)C(OC4C5=CC(=C(C=C5)O)OC)C6=CC(=C(C=C6)O)OC)C(O2)C7=CC(=C(C=C7)O)OC)O,literal,"Ramonanin B, (rel)-",literal,10.1021/NP100891Y,literal,873252-1,en,,,literal,CHEMBL1782126
655,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27117350,literal,Tribulus terrestris,literal,FBPFZTCFMRRESA-BXKVDMCESA-N,literal,C(C(C(C(C(CO)O)O)O)O)O,literal,L-mannitol,literal,10.1055/S-2000-8609,literal,873489-1,en,literal,643-01-6,,
656,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27097940,literal,Tribulus terrestris,literal,VSHUQLRHTJOKTA-XBXARRHUSA-N,literal,C1=CC(=CC=C1CCNC(=O)C=CC2=CC(=C(C=C2)O)O)O,literal,N-caffeoyltyramine,literal,10.1055/S-0036-1578747,literal,873489-1,en,literal,103188-48-3,literal,CHEMBL206646
657,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27134147,literal,Tribulus terrestris,literal,RXGUTQNKCXHALN-BJMVGYQFSA-N,literal,C1=CC(=CC=C1CCNC(=O)C=CC2=CC=C(C=C2)O)O,literal,trans-N-p-coumaroyl tyramine,literal,10.1016/S0031-9422(97)01086-8,literal,873489-1,en,literal,36417-86-4,literal,CHEMBL64286
658,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27134147,literal,Tribulus terrestris,literal,RXGUTQNKCXHALN-BJMVGYQFSA-N,literal,C1=CC(=CC=C1CCNC(=O)C=CC2=CC=C(C=C2)O)O,literal,trans-N-p-coumaroyl tyramine,literal,10.1248/BPB.B14-00026,literal,873489-1,en,literal,36417-86-4,literal,CHEMBL64286
659,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27134147,literal,Tribulus terrestris,literal,RXGUTQNKCXHALN-BJMVGYQFSA-N,literal,C1=CC(=CC=C1CCNC(=O)C=CC2=CC=C(C=C2)O)O,literal,trans-N-p-coumaroyl tyramine,literal,10.1055/S-2006-957535,literal,873489-1,en,literal,36417-86-4,literal,CHEMBL64286
660,uri,http://www.wikidata.org/entity/Q18077355,uri,http://www.wikidata.org/entity/Q23058965,literal,Fagonia schweinfurthii,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,nictoflorin,literal,10.1016/0305-1978(88)90012-9,literal,77112427-1,en,literal,17650-84-9,literal,CHEMBL498879
661,uri,http://www.wikidata.org/entity/Q5970127,uri,http://www.wikidata.org/entity/Q27138366,literal,Larrea cuneifolia,literal,OEEUHNAUMMATJT-UHFFFAOYSA-N,literal,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)OC)O)O)OC,literal,"quercetin 7,3',4'-trimethyl ether",literal,10.1016/S0031-9422(00)86519-X,literal,873315-1,en,literal,6068-80-0,literal,CHEMBL1689343
662,uri,http://www.wikidata.org/entity/Q15539959,uri,http://www.wikidata.org/entity/Q384111,literal,Fagonia indica,literal,QGJZLNKBHJESQX-FZFNOLFKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,literal,betulinic acid,literal,10.1016/S0031-9422(98)00750-X,literal,873184-1,en,literal,472-15-1,literal,CHEMBL269277
663,uri,http://www.wikidata.org/entity/Q15542427,uri,http://www.wikidata.org/entity/Q27151349,literal,Kallstroemia tribuloides,literal,FWCXELAAYFYCSR-HJXRQQMRSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CC(C(C6)O)O)C)C)C)OC1,literal,Neogitogenin,literal,10.1016/S0031-9422(00)97903-2,literal,873302-1,en,,,,
664,uri,http://www.wikidata.org/entity/Q15543098,uri,http://www.wikidata.org/entity/Q27151349,literal,Kallstroemia maxima,literal,FWCXELAAYFYCSR-HJXRQQMRSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CC(C(C6)O)O)C)C)C)OC1,literal,Neogitogenin,literal,10.1016/S0031-9422(00)97903-2,literal,77076481-1,en,,,,
665,uri,http://www.wikidata.org/entity/Q18077398,uri,http://www.wikidata.org/entity/Q23069184,literal,Tribulus pentandrus,literal,BBFYUPYFXSSMNV-HMGRVEAOSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O)O,literal,quercimeritrin,literal,10.1016/0031-9422(82)83030-6,literal,873467-1,en,literal,491-50-9,literal,CHEMBL248726
666,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q23069123,literal,Tribulus terrestris,literal,BITPRCODIALMOV-DEFKTLOSSA-N,literal,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5,literal,Kaempferol 3-gentiobioside,literal,10.1016/0031-9422(82)83030-6,literal,873489-1,en,,,,
667,uri,http://www.wikidata.org/entity/Q18077615,uri,http://www.wikidata.org/entity/Q23058965,literal,Tetraena alba,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,nictoflorin,literal,10.1016/0031-9422(93)85470-C,literal,50425642-2,en,literal,17650-84-9,literal,CHEMBL498879
668,uri,http://www.wikidata.org/entity/Q15543098,uri,http://www.wikidata.org/entity/Q27137776,literal,Kallstroemia maxima,literal,IZEUIYYDWBKERE-ZRODXFKISA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC(=O)C)C)C)C(C)C,literal,stigmasteryl acetate,literal,10.1016/S0031-9422(00)97903-2,literal,77076481-1,en,literal,4651-48-3,,
669,uri,http://www.wikidata.org/entity/Q15541964,uri,http://www.wikidata.org/entity/Q23058965,literal,Fagonia paulayana,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,nictoflorin,literal,10.1016/0305-1978(88)90012-9,literal,873212-1,en,literal,17650-84-9,literal,CHEMBL498879
670,uri,http://www.wikidata.org/entity/Q18077398,uri,http://www.wikidata.org/entity/Q23069123,literal,Tribulus pentandrus,literal,BITPRCODIALMOV-DEFKTLOSSA-N,literal,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=CC5,literal,Kaempferol 3-gentiobioside,literal,10.1016/0031-9422(82)83030-6,literal,873467-1,en,,,,
671,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27145528,literal,Tribulus terrestris,literal,CQLRUIIRRZYHHS-LFXZADKFSA-N,literal,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O,literal,isorhamnetin 3-O-glucoside,literal,10.1016/0031-9422(82)83030-6,literal,873489-1,en,literal,5041-82-7,literal,CHEMBL234316
672,uri,http://www.wikidata.org/entity/Q15542200,uri,http://www.wikidata.org/entity/Q3073325,literal,Fagonia scabra,literal,ZDOTZEDNGNPOEW-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O,literal,herbacetin,literal,10.1016/S0031-9422(00)81712-4,literal,873215-1,en,literal,527-95-7,literal,CHEMBL611029
673,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27106733,literal,Tribulus terrestris,literal,AULWDENWMBJIIQ-KFRXWHRXSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CC(C(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)C)C)C)OC1,literal,Gitonin,literal,10.1016/0031-9422(96)00131-8,literal,873489-1,en,literal,39937-47-8,,
674,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q27098307,literal,Tribulus terrestris,literal,BMRSEYFENKXDIS-OTCYKTEZSA-N,literal,C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC=C(C=C2)O)O)O,literal,trans-5-O-(4-coumaroyl)-D-quinic acid,literal,10.1016/J.PHYTOCHEM.2013.04.005,literal,873489-1,en,literal,5746-55-4,literal,CHEMBL284243
675,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q27105473,literal,Larrea tridentata,literal,VJJZJBUCDWKPLC-UHFFFAOYSA-N,literal,COC1=C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,literal,3-methoxyapigenin,literal,10.1016/J.PHYTOCHEM.2004.07.009,literal,135649-2,en,literal,1592-70-7,literal,CHEMBL165064
676,uri,http://www.wikidata.org/entity/Q18077249,uri,http://www.wikidata.org/entity/Q27106733,literal,Tribulus parvispinus,literal,AULWDENWMBJIIQ-KFRXWHRXSA-N,literal,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CC(C(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)OC9C(C(C(CO9)O)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)C)C)C)OC1,literal,Gitonin,literal,10.1021/NP0502138,literal,873464-1,en,literal,39937-47-8,,
677,uri,http://www.wikidata.org/entity/Q12218995,uri,http://www.wikidata.org/entity/Q3266683,literal,Fagonia glutinosa,literal,YPWHZCPMOQGCDQ-HMGRVEAOSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O)O)O,literal,kaempferol 7-O-glucoside,literal,10.1016/0305-1978(92)90060-Q,literal,873177-1,en,literal,16290-07-6,literal,CHEMBL469441
678,uri,http://www.wikidata.org/entity/Q1017217,uri,http://www.wikidata.org/entity/Q27163468,literal,Tribulus,literal,IKGXIBQEEMLURG-UHFFFAOYSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[[3,4,5-trihydroxy-6-[(3,4,5-trihydroxy-6-methyl-2-oxanyl)oxymethyl]-2-oxanyl]oxy]-1-benzopyran-4-one",literal,10.1016/J.PHYTOCHEM.2007.07.003,literal,41747-1,en,,,literal,CHEMBL32579
679,uri,http://www.wikidata.org/entity/Q15539959,uri,http://www.wikidata.org/entity/Q393336,literal,Fagonia indica,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,kaempferol,literal,10.1016/0305-1978(88)90012-9,literal,873184-1,en,literal,520-18-3,literal,CHEMBL150
